MMM,ABT,APD,MO,AIG,AMGN,T,BAC,BDX,BLK,BMY,COF,SCHW,CVX,CB,CI,CSCO,C,CMCSA,CVS,DHR,DUK,ELV,EMR,FDX,GD,GILD,GS,HON,IBM,INTC,ICE,JNJ,JPM,LMT,LOW,MCK,MDT,MU,MRNA,MS,NEE,NOC,OXY,PYPL,PFE,PSX,PNC,PLD,RTX,SLB,SO,TMUS,TGT,USB,UPS,VLO,VZ,WMT,DIS,WFC,WELL,AOS,AKAM,ALGN,ALLE,APA,AXON,BLDR,CZR,CCL,CBOE,CE,CF,COO,CPAY,CTRA,DRI,DVA,DAY,DPZ,ENPH,EPAM,ETSY,EXPE,EXPD,FDS,GNRC,HRL,HST,HUBB,PODD,JBL,LW,MRO,MAS,MGM,MOH,NCLH,PAYC,PNR,POOL,PTC,RL,SBAC,STX,SNA,STLD,TYL,ULTA,VRSN,WAT,WYNN,ABBV,ACN,AXP,AMT,APH,ADI,AON,AJG,ADP,BRK-B,BX,BA,BSX,CAT,CTAS,CME,KO,CL,COP,COST,CSX,DE,ETN,ECL,EW,EOG,EQIX,XOM,FI,FCX,GE,HCA,HD,ITW,ISRG,LIN,MPC,MMC,MA,MCD,MRK,MCHP,MDLZ,MNST,MCO,MSI,NKE,NXPI,PEP,PM,PG,PGR,QCOM,REGN,RSG,ROP,SPGI,SHW,SPG,SBUX,SYK,TXN,TMO,TJX,TT,UNP,UNH,VRTX,V,WM,ZTS,ADBE,AMD,GOOGL,GOOG,AMZN,AAPL,AMAT,ANET,BKNG,AVGO,CDNS,CMG,LLY,INTU,KLAC,LRCX,MAR,META,MSFT,NFLX,NVDA,ORLY,ORCL,PCAR,PANW,PH,CRM,NOW,SNPS,TSLA,TDG,UBER,AES,LNT,AMCR,AAL,AIZ,BBWI,BBY,BIO,TECH,BWA,BXP,CPT,CPB,KMX,CTLT,CHRW,CRL,CMA,CAG,EMN,EVRG,FFIV,FRT,FMC,FOXA,FOX,BEN,GEN,GL,HAS,DOC,HSIC,HII,INCY,IPG,IVZ,JBHT,JKHY,JNPR,KEY,KIM,LKQ,L,MKTX,MTCH,MHK,TAP,MOS,NWSA,NWS,NI,NDSN,PKG,PARA,PNW,QRVO,REG,RVTY,RHI,SWKS,SJM,LUV,SWK,TPR,TFX,TRMB,UDR,UHS,VTRS,WBA,WRK,ZBRA,AFL,A,ALL,AEP,AWK,APTV,ADM,AVB,BKR,BALL,BK,BIIB,CAH,CBRE,COR,CNC,CTSH,ED,STZ,GLW,CTVA,CCI,CMI,DVN,DG,DLTR,D,DOV,DOW,DTE,DD,EBAY,EIX,ETR,EQR,EL,EXC,EXR,FIS,FITB,FSLR,FE,F,GIS,GM,GPN,HAL,HIG,HPE,HPQ,HUM,IFF,JCI,KDP,KEYS,KMB,KMI,KHC,KR,LHX,LYB,MTB,MET,NDAQ,NEM,NSC,PCG,PPG,PPL,PRU,PEG,RJF,O,RMD,SRE,STT,SYY,TROW,TER,TRV,TFC,VICI,WAB,WEC,WDC,WY,WTW,XEL,XYL,ZBH,ALB,ARE,AEE,ATO,AVY,BAX,BG,CNP,CINF,CFG,CLX,CMS,EQT,ESS,EG,ES,GPC,HOLX,HBAN,IEX,ILMN,IP,INVH,J,K,LH,LDOS,MKC,MAA,NTRS,NRG,OMC,PFG,DGX,RF,SYF,TDY,TXT,TSN,UAL,VTR,WRB,WBD,AMP,AME,ADSK,AZO,BF-B,CDW,CSGP,DXCM,DLR,EA,EFX,FAST,HSY,IDXX,IQV,LEN,MTD,MSCI,NTAP,ON,OKE,PAYX,PSA,TEL,TSCO,WMB,YUM,ANSS,ACGL,BR,BRO,CHTR,CHD,CPRT,DECK,DAL,FANG,DFS,DHI,FICO,FTNT,FTV,GRMN,IT,HES,HLT,HWM,IR,IRM,LVS,LYV,LULU,MLM,MPWR,NUE,NVR,ODFL,PHM,PWR,ROK,ROL,ROST,RCL,STE,SMCI,TTWO,TRGP,URI,VRSK,VST,VMC,GWW,WST
0.008222687058150768,0.004128407686948776,0.0023385160602629185,0.007117538712918758,0.0061271218582987785,0.011584886349737644,0.0030643907375633717,0.00963618140667677,0.00597106060013175,0.003336753696203232,0.01587962917983532,0.004836147651076317,0.0017468675505369902,0.0037381963338702917,0.0064552053809165955,0.0010574822081252933,0.002422246616333723,0.004058115649968386,0.004544274415820837,0.01325964368879795,0.005512681324034929,0.014421961270272732,0.004395389463752508,0.0031728108879178762,0.0017706413054838777,0.004878818057477474,0.002001992892473936,0.010722095146775246,0.005681055132299662,0.006937831174582243,0.014593707397580147,0.005407588556408882,0.010498721152544022,0.008491333574056625,0.0012313820188865066,0.005890801083296537,0.007019855547696352,0.010247046127915382,0.02237902581691742,0.00930545199662447,0.01469697430729866,0.008713358081877232,0.00269586150534451,0.0015055749099701643,0.001972062047570944,0.008892225101590157,0.013867017813026905,0.012331398203969002,0.01090545766055584,0.002381743863224983,0.002907345537096262,0.015614040195941925,0.0011609834618866444,0.0023903455585241318,0.005823529791086912,0.004252543672919273,0.010632727295160294,0.004855633247643709,0.002002472523599863,0.005126435309648514,0.004149178043007851,0.004272740334272385,0.004172616172581911,0.002957393415272236,0.0016413092380389571,0.00451512448489666,0.0052154771983623505,0.00614079600200057,0.010030888020992279,0.0056977542117238045,0.004154534544795752,0.009343442507088184,0.004536507185548544,0.009654912166297436,0.008741535246372223,0.007635053712874651,0.0037606346886605024,0.005192507058382034,0.002008365700021386,0.006030732300132513,0.004646809305995703,0.004980965051800013,0.003056783927604556,0.008794278837740421,0.004449568688869476,0.0038967698346823454,0.008626408874988556,0.0027772244065999985,0.009048494510352612,0.0067357406951487064,0.007967847399413586,0.006677243858575821,0.0068417866714298725,0.010695858858525753,0.0021646139211952686,0.005443238653242588,0.006350176874548197,0.010259811766445637,0.01188006903976202,0.0017389095155522227,0.005353815387934446,0.004775861743837595,0.0023660464212298393,0.0030907662585377693,0.015298007056117058,0.0071264649741351604,0.006760336458683014,0.0056097982451319695,0.00567884324118495,0.008659678511321545,0.002077204640954733,0.013508313335478306,0.004641775041818619,0.011237107217311859,0.011132639832794666,0.005435831379145384,0.00975903682410717,0.008726697415113449,0.01190232764929533,0.005523791536688805,0.004824100993573666,0.0030992976389825344,0.007323223166167736,0.004835131112486124,0.008000779896974564,0.009476041421294212,0.010629075579345226,0.008852750062942505,0.005434744525700808,0.003978959750384092,0.006377242971211672,0.003233450697734952,0.005649438593536615,0.007387381047010422,0.0023172942455857992,0.009215853177011013,0.0020080169197171926,0.003216516226530075,0.0035338501911610365,0.01199827529489994,0.004667827859520912,0.004229790065437555,0.010531950742006302,0.014411011710762978,0.0015291982563212514,0.005318270530551672,0.004572535865008831,0.003367991652339697,0.006024654489010572,0.012631001882255077,0.005438992753624916,0.0036299177445471287,0.010096869431436062,0.0035324280615895987,0.01276475004851818,0.007424252573400736,0.007436641026288271,0.002706136554479599,0.007471960037946701,0.0028301426209509373,0.015059116296470165,0.01067944522947073,0.010356390848755836,0.003939595073461533,0.0025621347595006227,0.010528977029025555,0.001552162109874189,0.004785996861755848,0.0057724821381270885,0.0023914859630167484,0.004655852448195219,0.009316310286521912,0.008624074049293995,0.0031206754501909018,0.015009641647338867,0.008134895004332066,0.005819256883114576,0.004595387727022171,0.0043960679322481155,0.01461149100214243,0.002036354038864374,0.0023089030291885138,0.003501148661598563,0.013089793734252453,0.007982436567544937,0.014816856011748314,0.011562086641788483,0.011661268770694733,0.0029163688886910677,0.011939303018152714,0.010480496101081371,0.006081686820834875,0.01274237222969532,0.022288834676146507,0.009417876601219177,0.0030610517133027315,0.00553585309535265,0.006507663521915674,0.018017930909991264,0.01018533669412136,0.005972643848508596,0.0021608422975987196,0.006955276243388653,0.0016638365341350436,0.012028515338897705,0.0038668725173920393,0.004747005645185709,0.007341231219470501,0.002141167875379324,0.0045217000879347324,0.00623489823192358,0.00562273571267724,0.013679664582014084,0.014896894805133343,0.004180063493549824,0.00369398295879364,0.01787245087325573,0.01565985195338726,0.00975580234080553,0.011331873945891857,0.0024974001571536064,0.0029763923957943916,0.004150920081883669,0.006577865686267614,0.014434901997447014,0.007120576221495867,0.01335426140576601,0.015394906513392925,0.0059236884117126465,0.0038004072848707438,0.00011118372640339658,0.008476504124701023,0.006753865629434586,0.00179985910654068,0.0081475293263793,0.004763851873576641,0.015659648925065994,0.0069765676744282246,0.0109969861805439,0.015114808455109596,0.004371845629066229,0.005261996295303106,0.006275422405451536,0.003966405522078276,0.012787419371306896,0.007055176887661219,0.010295679792761803,0.009072712622582912,0.007035808637738228,0.004131797701120377,0.0022876355797052383,0.004231452941894531,0.007828637026250362,0.004397106356918812,0.0004004635557066649,0.0022189097944647074,0.010124213062226772,0.012454324401915073,0.008160430006682873,0.0037488092202693224,0.003988343290984631,0.005302979610860348,0.008705266751348972,0.00795635674148798,0.0027175280265510082,0.0026535179931670427,0.006543620023876429,0.002685329644009471,0.0037055714055895805,0.013244451023638248,0.00735417939722538,0.011788839474320412,0.00875023566186428,0.003866007085889578,0.006670106668025255,0.009928981773555279,0.007454864215105772,0.014696359634399414,0.004989753011614084,0.0031098409090191126,0.007217277307063341,0.004588117823004723,0.009431201964616776,0.0037683146074414253,0.0019386329222470522,0.017332253977656364,0.005018637981265783,0.0041275061666965485,0.0041466765105724335,0.009535602293908596,0.004306855145841837,0.016563883051276207,0.010888613760471344,0.012440314516425133,0.0020910294260829687,0.008505569770932198,0.0054648155346512794,0.0016893184510990977,0.003962704446166754,0.001131573342718184,0.004773314110934734,0.005402000155299902,0.004102797247469425,0.007551155984401703,0.002463922370225191,0.015135473571717739,0.0047326707281172276,0.0050483387894928455,0.0025191642343997955,0.008837991394102573,0.011447235010564327,0.0016949084820225835,0.002881075954064727,0.004234357737004757,0.02330893464386463,0.005770140793174505,0.006439924705773592,0.018980147317051888,0.004011415410786867,0.005808681715279818,0.008492031134665012,0.011195359751582146,0.01234996598213911,0.008487262763082981,0.007353864144533873,0.008062634617090225,0.0019815796986222267,0.005344365257769823,0.0037798364646732807,0.006861273664981127,0.0073427967727184296,0.006464481353759766,0.006117186974734068,0.007327961269766092,0.004309404641389847,0.002343671629205346,0.013245094567537308,0.00357545237056911,0.006786571349948645,0.0032806158997118473,0.0074059851467609406,0.015001981519162655,0.003662696573883295,0.006014993879944086,0.008580521680414677,0.006116657517850399,0.007440864108502865,0.004573859740048647,0.00588146923109889,0.0049240924417972565,0.004608191084116697,0.0048093474470078945,0.012366415932774544,0.0075210887007415295,0.006219721864908934,0.004526109900325537,0.006258643697947264,0.005529230460524559,0.009631871245801449,0.007062776945531368,0.010316240601241589,0.007196071092039347,0.01358176488429308,0.002863203175365925,0.004605826921761036,0.00396721949800849,0.0057875351049005985,0.008517305366694927,0.00395530229434371,0.015108749270439148,0.007023646030575037,0.015651939436793327,0.009472209960222244,0.008056702092289925,0.002234065206721425,0.02037642151117325,0.002040973398834467,0.005077343434095383,0.02028028666973114,0.006909491028636694,0.007409258279949427,0.00441318191587925,0.0037924328353255987,0.0074350303038954735,0.003559035947546363,0.014129961840808392,0.004120630212128162,0.009348818100988865,0.003295319387689233,0.01079467125236988,0.006303850095719099,0.013725089840590954,0.006397919729351997,0.01020535733550787,0.005788553971797228,0.0035922755487263203,0.002627528738230467,0.009155096486210823,0.004952705930918455,0.012315681204199791,0.004133061971515417,0.004827118944376707,0.009092566557228565,0.00964683573693037,0.0029116536024957895,0.00803222507238388,0.013518450781702995,0.004369230475276709,0.007417045533657074,0.0027112578973174095,0.005431178957223892,0.010821335017681122,0.0050293682143092155,0.007209463976323605,0.012191882357001305,0.00551028735935688,0.002193146152421832,0.009395290166139603,0.012135772965848446,0.005773660261183977,0.004375779535621405,0.0064739868976175785,0.011140024289488792,0.003665406024083495,0.006147813051939011,0.008001492358744144,0.007516505662351847,0.006114400923252106,0.007294367533177137,0.007406205870211124,0.0034280219115316868,0.007639363873749971,0.009443369694054127,0.012849179096519947,0.007923712953925133,0.0055758655071258545,0.008372299373149872,0.00845331884920597,0.01051567867398262,0.007053532171994448,0.005212998483330011,0.003568717511370778,0.005799246020615101,0.012152593582868576,0.006006861105561256,0.005624283105134964,0.006453924812376499,0.00837653037160635,0.0018077350687235594,0.006550561636686325,0.006184302270412445,0.002135839546099305,0.005698019172996283,0.0034962708596140146,0.005188242066651583,0.00498764356598258,0.0056889113038778305,0.0030350948218256235,0.002546684816479683,0.007755418308079243,0.003133058315142989,0.003478634636849165,0.007416596170514822,0.008570821024477482,0.005420443136245012,0.004759150557219982,0.00574940862134099,0.011238819919526577,0.010948247276246548,0.007178386673331261,0.0054244655184447765,0.005324770230799913,0.008583657443523407,0.007764763198792934,0.010136774741113186,0.006888716481626034,0.00498648127540946,0.011886016465723515,0.0068613095209002495,0.008711462840437889,0.0026030545122921467,0.003318801987916231,0.0010383891640231013,0.00444101681932807,0.005888108629733324,0.016777701675891876,0.0026782818604260683,0.002164108445867896,0.009766493923962116,0.005327747203409672,0.0078068808652460575,0.0050227586179971695,0.0029196825344115496,0.0034657204523682594
