MMM,AOS,ALLE,AAL,AME,ADP,AXON,BA,BR,BLDR,CAT,CHRW,CTAS,CPRT,CSX,CMI,DAY,DE,DAL,DOV,ETN,EMR,EFX,EXPD,FAST,FDX,FTV,GE,GNRC,GD,HON,HWM,HUBB,HII,IEX,ITW,IR,JBHT,J,JCI,LHX,LDOS,LMT,MAS,NDSN,NSC,NOC,ODFL,PCAR,PH,PAYX,PAYC,PNR,PWR,RTX,RSG,RHI,ROK,ROL,SNA,LUV,SWK,TXT,TT,TDG,UBER,UNP,UAL,UPS,URI,VRSK,WAB,WM,GWW,XYL,ABT,ABBV,A,ALGN,AMGN,BAX,BDX,BIO,TECH,BIIB,BSX,BMY,CAH,CTLT,COR,CNC,CRL,CI,COO,CVS,DHR,DVA,DXCM,EW,ELV,LLY,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,PODD,ISRG,IQV,JNJ,LH,MCK,MDT,MRK,MTD,MRNA,MOH,PFE,DGX,REGN,RMD,RVTY,STE,SYK,TFX,TMO,UNH,UHS,VRTX,VTRS,WAT,WST,ZBH,ZTS,ACN,ADBE,AMD,AKAM,APH,ADI,ANSS,AAPL,AMAT,ANET,ADSK,AVGO,CDNS,CDW,CSCO,CTSH,GLW,ENPH,EPAM,FFIV,FICO,FSLR,FTNT,IT,GEN,HPE,HPQ,IBM,INTC,INTU,JBL,JNPR,KEYS,KLAC,LRCX,MCHP,MU,MSFT,MPWR,MSI,NTAP,NVDA,NXPI,ON,ORCL,PANW,PTC,QRVO,QCOM,ROP,CRM,STX,NOW,SWKS,SMCI,SNPS,TEL,TDY,TER,TXN,TRMB,TYL,VRSN,WDC,ZBRA,AES,LNT,AEE,AEP,AWK,ATO,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EVRG,ES,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SRE,SO,WEC,XEL,AFL,ALL,AXP,AIG,AMP,AON,ACGL,AJG,AIZ,BAC,BK,BRK-B,BLK,BX,BRO,COF,CBOE,SCHW,CB,CINF,C,CFG,CME,CMA,CPAY,DFS,EG,FDS,FIS,FITB,FI,BEN,GPN,GL,GS,HIG,HBAN,ICE,IVZ,JKHY,JPM,KEY,L,MTB,MKTX,MMC,MA,MET,MCO,MS,MSCI,NDAQ,NTRS,PYPL,PNC,PFG,PGR,PRU,RJF,RF,SPGI,STT,SYF,TROW,TRV,TFC,USB,V,WRB,WFC,WTW,APD,ALB,AMCR,AVY,BALL,CE,CF,CTVA,DOW,DD,EMN,ECL,FMC,FCX,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SHW,STLD,VMC,WRK,AMZN,APTV,AZO,BBWI,BBY,BKNG,BWA,CZR,KMX,CCL,CMG,DRI,DECK,DPZ,DHI,EBAY,ETSY,EXPE,F,GRMN,GM,GPC,HAS,HLT,HD,LVS,LEN,LKQ,LOW,LULU,MAR,MCD,MGM,MHK,NKE,NCLH,NVR,ORLY,POOL,PHM,RL,ROST,RCL,SBUX,TPR,TSLA,TJX,TSCO,ULTA,WYNN,YUM,ARE,AMT,AVB,BXP,CPT,CBRE,CSGP,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,DOC,HST,INVH,IRM,KIM,MAA,PLD,PSA,O,REG,SBAC,SPG,UDR,VTR,VICI,WELL,WY,GOOGL,GOOG,T,CHTR,CMCSA,EA,FOXA,FOX,IPG,LYV,MTCH,META,NFLX,NWSA,NWS,OMC,PARA,TMUS,TTWO,VZ,DIS,WBD,MO,ADM,BF-B,BG,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,DG,DLTR,EL,GIS,HSY,HRL,K,KDP,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SJM,SYY,TGT,TSN,WBA,WMT,APA,BKR,CVX,COP,CTRA,DVN,FANG,EOG,EQT,XOM,HAL,HES,KMI,MRO,MPC,OXY,OKE,PSX,SLB,TRGP,VLO,WMB
0.008723077364265919,0.004239100031554699,0.0043423473834991455,0.011328638531267643,0.01104753278195858,0.0031176793854683638,0.006273831240832806,0.007685553282499313,0.006062864791601896,0.010243143886327744,0.01103012915700674,0.008755737915635109,0.008767148479819298,0.0053407857194542885,0.007278084754943848,0.010838421061635017,0.006000278051942587,0.002278708154335618,0.005670629441738129,0.0061689079739153385,0.009270467795431614,0.0031572841107845306,0.007624204270541668,0.003908297512680292,0.009601900354027748,0.0017246924107894301,0.0071223084814846516,0.01449414063245058,0.002737998263910413,0.004837828688323498,0.005801392253488302,0.011318164877593517,0.007897434756159782,0.007449719589203596,0.009274131618440151,0.004408171400427818,0.011057649739086628,0.008450201712548733,0.0048707411624491215,0.007411334663629532,0.00450716121122241,0.002735933056101203,0.0012159929610788822,0.005500399973243475,0.0026791354175657034,0.007225342094898224,0.0026948333252221346,0.01164635457098484,0.00734964944422245,0.0045257555320858955,0.005820184014737606,0.0017482382245361805,0.005295859649777412,0.008285640738904476,0.002152199624106288,0.004735351540148258,0.006419534794986248,0.0026425111573189497,0.003417205298319459,0.006726282183080912,0.015013140626251698,0.005081286188215017,0.005578282289206982,0.004701749887317419,0.0044481996446847916,0.0037666151765733957,0.004357617348432541,0.00942376721650362,0.004230894614011049,0.009744778275489807,0.005316215567290783,0.006923444103449583,0.0035183110740035772,0.0029879813082516193,0.0019722902216017246,0.0038830277044326067,0.010482169687747955,0.009514503180980682,0.0016383010661229491,0.011896834708750248,0.007381152361631393,0.006050466559827328,0.006553057115525007,0.01445323321968317,0.0011283314088359475,0.009666088037192822,0.015476389788091183,0.00486066285520792,0.0001579500240040943,0.00418815715238452,0.0075435941107571125,0.006647143047302961,0.0010424283100292087,0.00882687047123909,0.013229218311607838,0.005492009222507477,0.002015386475250125,0.007311525288969278,0.0032042250968515873,0.004331668373197317,0.00554911233484745,0.001751075848005712,0.0015995069406926632,0.009024265222251415,0.0036988058127462864,0.006725674495100975,0.00790654867887497,0.004922761116176844,0.004155729431658983,0.006654209457337856,0.003411737969145179,0.005564404651522636,0.010780259035527706,0.00966463703662157,0.006938242819160223,0.010245381854474545,0.0034408308565616608,0.00840383768081665,0.009007894434034824,0.011227861046791077,0.008819589391350746,0.010227164253592491,0.001581388060003519,0.00721503933891654,0.0039260294288396835,0.0060309721156954765,0.0032189039047807455,0.007315353490412235,0.00788643304258585,0.014631436206400394,0.0037887447979301214,0.002023182110860944,0.0018908580532297492,0.013403322547674179,0.0034570815041661263,0.0051901680417358875,0.012901407666504383,0.011202428489923477,0.007939651608467102,0.01469838060438633,0.002845034236088395,0.008646721951663494,0.011600561439990997,0.0018565569771453738,0.011879309080541134,0.01047581247985363,0.006022641435265541,0.0036679657641798258,0.022303162142634392,0.009145322255790234,0.0076916273683309555,0.0023489368613809347,0.0026075923815369606,0.004932277835905552,0.004985068924725056,0.0030456215608865023,0.006981126498430967,0.003118120599538088,0.0037912914995104074,0.0034865476191043854,0.005486922804266214,0.003919908311218023,0.013248809613287449,0.0035274692345410585,0.0070086452178657055,0.014339474029839039,0.006519560236483812,0.006875472608953714,0.0004330124647822231,0.0036475977394729853,0.018267475068569183,0.01023961417376995,0.013059113174676895,0.02248566225171089,0.006936424411833286,0.010005131363868713,0.007281903177499771,0.00690928241237998,0.012110714800655842,0.015240075998008251,0.005204345099627972,0.004734949674457312,0.0021664034575223923,0.002347164321690798,0.01176865678280592,0.010318643413484097,0.005711433012038469,0.0063163102604448795,0.007222295738756657,0.005617404356598854,0.009940518997609615,0.01675795577466488,0.013709042221307755,0.00598308676853776,0.012073621153831482,0.005891034845262766,0.015231686644256115,0.0045619746670126915,0.005728038959205151,0.0020466549322009087,0.010054513812065125,0.004017584025859833,0.017590943723917007,0.016764797270298004,0.0069014402106404305,0.016975784674286842,0.01099536381661892,0.0042546889744699,0.014066520147025585,0.010703430511057377,0.015246094204485416,0.02309018187224865,0.01867794431746006,0.01370877493172884,0.009318238124251366,0.010352115146815777,0.01613617315888405,0.010659839026629925,0.0069291661493480206,0.006700631696730852,0.008866215124726295,0.006120036356151104,0.00739295594394207,0.006281929090619087,0.006616715341806412,0.006372289266437292,0.00920901820063591,0.013203833252191544,0.015102400444447994,0.014442144893109798,0.020804526284337044,0.004276523366570473,0.004230624530464411,0.005184216424822807,0.006187804508954287,0.0054669757373631,0.005628211423754692,0.006496013142168522,0.00475472304970026,0.002458350034430623,0.009347492828965187,0.0038005560636520386,0.007064507342875004,0.003392365062609315,0.004771829582750797,0.0021652420982718468,0.004464962054044008,0.009271493181586266,0.0021607025992125273,0.006321008317172527,0.004031992983072996,0.004208436701446772,0.008507694117724895,0.0051993741653859615,0.0016218076925724745,0.007638673298060894,0.0025048733223229647,0.006282710935920477,0.008683028630912304,0.002257788321003318,0.005289203487336636,0.0041415574960410595,0.006537832785397768,0.0073824431747198105,0.012768616899847984,0.011023727245628834,0.0022902819328010082,0.002689099870622158,0.005298850126564503,0.004229168873280287,0.0044200224801898,0.008358040824532509,0.0021503125317394733,0.008064791560173035,0.004850308410823345,0.0037502204068005085,0.0056121679954230785,0.0036341403611004353,0.004877399653196335,0.002743839519098401,0.014252493157982826,0.010299228131771088,0.004839876666665077,0.004534778650850058,0.001918247900903225,0.011940179392695427,0.005197349935770035,0.002545359544456005,0.005576322320848703,0.0071683721616864204,0.005112726707011461,0.002374011790379882,0.002998123411089182,0.007301551755517721,0.00384903815574944,0.008576092310249805,0.003917530179023743,0.006008518394082785,0.002309148432686925,0.005875011440366507,0.0038326389621943235,0.002289765514433384,0.0022806760389357805,0.020602647215127945,0.009428379125893116,0.003981036599725485,0.0015946343773975968,0.00450776657089591,0.009556729346513748,0.002469797618687153,0.006347527727484703,0.004230044316500425,0.004674817435443401,0.001992470119148493,0.015338419936597347,0.011554867960512638,0.003376395208761096,0.012391879223287106,0.0061526549980044365,0.0073338160291314125,0.007645374163985252,0.008025438524782658,0.012656854465603828,0.0069533525966107845,0.003723160130903125,0.004466748330742121,0.004690021742135286,0.005479301325976849,0.004838287364691496,0.005132974591106176,0.0030799240339547396,0.012059041298925877,0.006014922633767128,0.0028611018788069487,0.0042294845916330814,0.012565984390676022,0.007136237807571888,0.0056773824617266655,0.003772579599171877,0.004068340174853802,0.003096509026363492,0.005149526987224817,0.004976761527359486,0.004767975304275751,0.007764837238937616,0.005831423215568066,0.009018947370350361,0.004482503514736891,0.007182249333709478,0.008493627421557903,0.006000879220664501,0.005602256860584021,0.006699018180370331,0.005770370829850435,0.005346410442143679,0.005452454090118408,0.008398117497563362,0.012481221929192543,0.005964663811028004,0.008596036583185196,0.005899403244256973,0.010309104807674885,0.006584078073501587,0.005264359526336193,0.0028686774894595146,0.011895513162016869,0.004976934753358364,0.0038346315268427134,0.0047719781287014484,0.0068246787413954735,0.0029680293519049883,0.0010389325907453895,0.0044302744790911674,0.008563288487493992,0.003056478686630726,0.01495735626667738,0.006068902555853128,0.005505705252289772,0.008160708472132683,0.004800888709723949,0.008362037129700184,0.007234290707856417,0.009587620384991169,0.008966458030045033,0.014098040759563446,0.015723856166005135,0.005543747916817665,0.006174406036734581,0.008276278153061867,0.0073338220827281475,0.01193059328943491,0.012106003239750862,0.013993671163916588,0.007799684070050716,0.01187967136502266,0.010672240518033504,0.006455026101320982,0.004381733946502209,0.007052441127598286,0.00988406129181385,0.012744528241455555,0.011415787041187286,0.012181910686194897,0.010392732918262482,0.008352761156857014,0.015285519883036613,0.009060962125658989,0.009532920084893703,0.01222217921167612,0.015091734938323498,0.004278814885765314,0.007945734076201916,0.011761605739593506,0.011530988849699497,0.002852899022400379,0.0057588787749409676,0.0045067681930959225,0.0033686463721096516,0.004427215084433556,0.005197813268750906,0.002265127142891288,0.005140249617397785,0.004018321167677641,0.002166618127375841,0.0016284971497952938,0.002589958254247904,0.0025319259148091078,0.0026279655285179615,0.013420745730400085,0.0011635173577815294,0.002679946832358837,0.004572360310703516,0.005128330551087856,0.004344104323536158,0.005704842042177916,0.002047076355665922,0.007862696424126625,0.003534334944561124,0.0056215133517980576,0.0033379190135747194,0.003367384895682335,0.0038498518988490105,0.006290758959949017,0.008617994375526905,0.004349477589130402,0.0056127640418708324,0.0028861418832093477,0.004133041948080063,0.008517731912434101,0.006650825031101704,0.012819808907806873,0.009032570756971836,0.009012549184262753,0.014891834929585457,0.0063443658873438835,0.005789932794868946,0.0073799570091068745,0.010644289664924145,0.007834052667021751,0.008823118172585964,0.007348483894020319,0.007475517224520445,0.01049819029867649,0.01016958151012659,0.0038557881489396095,0.007260494865477085,0.004258261527866125,0.002387851709499955,0.002220667665824294,0.017940161749720573,0.002056966070085764,0.005161053966730833,0.005454639904201031,0.0038056173361837864,0.0034687949810177088,0.003912472631782293,0.0016984351677820086,0.002580147935077548,0.003360434202477336,0.006244319025427103,0.004262424539774656,0.004464446101337671,0.004762357100844383,0.008965869434177876,0.002128040650859475,0.012525857426226139,0.0015546877402812243,0.0030346696730703115,0.013941333629190922,0.002924056490883231,0.0021331084426492453,0.010578352957963943,0.006083911284804344
